Time,Channel A
-0.37294007,0.00000000
-0.37292007,0.00000000
-0.37290007,0.00000000
-0.37288007,0.00000000
-0.37286007,0.00000000
-0.37284007,0.00000000
-0.37282007,0.00000000
-0.37280007,0.00000000
-0.37278007,0.00000000
-0.37276007,0.00000000
-0.37274007,0.00000000
-0.37272007,0.00000000
-0.37270007,0.00000000
-0.37268007,0.00000000
-0.37266007,0.00000000
-0.37264007,0.00000000
-0.37262007,0.00000000
-0.37260007,0.00000000
-0.37258007,0.00000000
-0.37256007,0.00000000
-0.37254007,0.00000000
-0.37252007,0.00000000
-0.37250007,0.00000000
-0.37248007,0.00000000
-0.37246007,0.00000000
-0.37244007,0.00000000
-0.37242007,0.00000000
-0.37240007,0.00000000
-0.37238007,0.00000000
-0.37236007,0.00000000
-0.37234007,0.00000000
-0.37232007,0.00000000
-0.37230007,0.00000000
-0.37228007,0.00000000
-0.37226007,0.00000000
-0.37224007,0.00000000
-0.37222007,0.00000000
-0.37220007,0.00000000
-0.37218007,0.00000000
-0.37216007,0.00000000
-0.37214007,0.00000000
-0.37212007,0.00000000
-0.37210007,0.00000000
-0.37208007,0.00000000
-0.37206007,0.00000000
-0.37204007,0.00000000
-0.37202007,0.00000000
-0.37200007,0.00000000
-0.37198007,0.00000000
-0.37196007,0.00000000
-0.37194007,0.00000000
-0.37192007,0.00000000
-0.37190007,0.00000000
-0.37188007,0.00000000
-0.37186007,0.00000000
-0.37184007,0.00000000
-0.37182007,0.00000000
-0.37180007,0.00000000
-0.37178007,0.00000000
-0.37176007,0.00000000
-0.37174007,0.00000000
-0.37172007,0.00000000
-0.37170007,0.00000000
-0.37168007,0.00000000
-0.37166007,0.00000000
-0.37164007,0.00000000
-0.37162007,0.00000000
-0.37160007,0.00000000
-0.37158007,0.00000000
-0.37156007,0.00000000
-0.37154007,0.00000000
-0.37152007,0.00000000
-0.37150007,0.00000000
-0.37148007,0.00000000
-0.37146007,0.00000000
-0.37144007,0.00000000
-0.37142007,0.00000000
-0.37140007,0.00000000
-0.37138007,0.00000000
-0.37136007,0.00000000
-0.37134007,0.00000000
-0.37132007,0.00000000
-0.37130007,0.00000000
-0.37128007,0.00000000
-0.37126007,0.00000000
-0.37124007,0.00000000
-0.37122007,0.00000000
-0.37120007,0.00000000
-0.37118007,0.00000000
-0.37116007,0.00000000
-0.37114007,0.00000000
-0.37112007,0.00000000
-0.37110007,0.00000000
-0.37108007,0.00000000
-0.37106007,0.00000000
-0.37104007,0.00000000
-0.37102007,0.00000000
-0.37100007,0.00000000
-0.37098007,0.00000000
-0.37096007,0.00000000
-0.37094007,0.00000000
-0.37092007,0.00000000
-0.37090007,0.00000000
-0.37088007,0.00000000
-0.37086007,0.00000000
-0.37084007,0.00000000
-0.37082007,0.00000000
-0.37080007,0.00000000
-0.37078007,0.00000000
-0.37076007,0.00000000
-0.37074007,0.00000000
-0.37072007,0.00000000
-0.37070007,0.00000000
-0.37068007,0.00000000
-0.37066007,0.00000000
-0.37064007,0.00000000
-0.37062007,0.00000000
-0.37060007,0.00000000
-0.37058007,0.00000000
-0.37056007,0.00000000
-0.37054007,0.00000000
-0.37052007,0.00000000
-0.37050007,0.00000000
-0.37048007,0.00000000
-0.37046007,0.00000000
-0.37044007,0.00000000
-0.37042007,0.00000000
-0.37040007,0.00000000
-0.37038007,0.00000000
-0.37036007,0.00000000
-0.37034007,0.00000000
-0.37032007,0.00000000
-0.37030007,0.00000000
-0.37028007,0.00000000
-0.37026007,0.00000000
-0.37024007,0.00000000
-0.37022007,0.00000000
-0.37020007,0.00000000
-0.37018007,0.00000000
-0.37016007,0.00000000
-0.37014007,0.00000000
-0.37012007,0.00000000
-0.37010007,0.00000000
-0.37008007,0.00000000
-0.37006007,0.00000000
-0.37004007,0.00000000
-0.37002007,0.00000000
-0.37000007,0.00000000
-0.36998007,0.00000000
-0.36996007,0.00000000
-0.36994007,0.00000000
-0.36992007,0.00000000
-0.36990007,0.00000000
-0.36988007,0.00000000
-0.36986007,0.00000000
-0.36984007,0.00000000
-0.36982007,0.00000000
-0.36980007,0.00000000
-0.36978007,0.00000000
-0.36976007,0.00000000
-0.36974007,0.00000000
-0.36972007,0.00000000
-0.36970007,0.00000000
-0.36968007,0.00000000
-0.36966007,0.00000000
-0.36964007,0.00000000
-0.36962007,0.00000000
-0.36960007,0.00000000
-0.36958007,0.00000000
-0.36956007,0.00000000
-0.36954007,0.00000000
-0.36952007,0.00000000
-0.36950007,0.00000000
-0.36948007,0.00000000
-0.36946007,0.00000000
-0.36944007,0.00000000
-0.36942007,0.00000000
-0.36940007,0.00000000
-0.36938007,0.00000000
-0.36936007,0.00000000
-0.36934007,0.00000000
-0.36932007,0.00000000
-0.36930007,0.00000000
-0.36928007,0.00000000
-0.36926007,0.00000000
-0.36924007,0.00000000
-0.36922007,0.00000000
-0.36920007,0.00000000
-0.36918007,0.00000000
-0.36916007,0.00000000
-0.36914007,0.00000000
-0.36912007,0.00000000
-0.36910007,0.00000000
-0.36908007,0.00000000
-0.36906007,0.00000000
-0.36904007,0.00000000
-0.36902007,0.00000000
-0.36900007,0.00000000
-0.36898007,0.00000000
-0.36896007,0.00000000
-0.36894007,0.00000000
-0.36892007,0.00000000
-0.36890007,0.00000000
-0.36888007,0.00000000
-0.36886007,0.00000000
-0.36884007,0.00000000
-0.36882007,0.00000000
-0.36880007,0.00000000
-0.36878007,0.00000000
-0.36876007,0.00000000
-0.36874007,0.00000000
-0.36872007,0.00000000
-0.36870007,0.00000000
-0.36868007,0.00000000
-0.36866007,0.00000000
-0.36864007,0.00000000
-0.36862007,0.00000000
-0.36860007,0.00000000
-0.36858007,0.00000000
-0.36856007,0.00000000
-0.36854007,0.00000000
-0.36852007,0.00000000
-0.36850007,0.00000000
-0.36848007,0.00000000
-0.36846007,0.00000000
-0.36844007,0.00000000
-0.36842007,0.00000000
-0.36840007,0.00000000
-0.36838007,0.00000000
-0.36836007,0.00000000
-0.36834007,0.00000000
-0.36832007,0.00000000
-0.36830007,0.00000000
-0.36828007,0.00000000
-0.36826007,0.00000000
-0.36824007,0.00000000
-0.36822007,0.00000000
-0.36820007,0.00000000
-0.36818007,0.00000000
-0.36816007,0.00000000
-0.36814007,0.00000000
-0.36812007,0.00000000
-0.36810007,0.00000000
-0.36808007,0.00000000
-0.36806007,0.00000000
-0.36804007,0.00000000
-0.36802007,0.00000000
-0.36800007,0.00000000
-0.36798007,0.00000000
-0.36796007,0.00000000
-0.36794007,0.00000000
-0.36792007,0.00000000
-0.36790007,0.00000000
-0.36788007,0.00000000
-0.36786007,0.00000000
-0.36784007,0.00000000
-0.36782007,0.00000000
-0.36780007,0.00000000
-0.36778007,0.00000000
-0.36776007,0.00000000
-0.36774007,0.00000000
-0.36772007,0.00000000
-0.36770007,0.00000000
-0.36768007,0.00000000
-0.36766007,0.00000000
-0.36764007,0.00000000
-0.36762007,0.00000000
-0.36760007,0.00000000
-0.36758007,0.00000000
-0.36756007,0.00000000
-0.36754007,0.00000000
-0.36752007,0.00000000
-0.36750007,0.00000000
-0.36748007,0.00000000
-0.36746007,0.00000000
-0.36744007,0.00000000
-0.36742007,0.00000000
-0.36740007,0.00000000
-0.36738007,0.00000000
-0.36736007,0.00000000
-0.36734007,0.00000000
-0.36732007,0.00000000
-0.36730007,0.00000000
-0.36728007,0.00000000
-0.36726007,0.00000000
-0.36724007,0.00000000
-0.36722007,0.00000000
-0.36720007,0.00000000
-0.36718007,0.00000000
-0.36716007,0.00000000
-0.36714007,0.00000000
-0.36712007,0.00000000
-0.36710007,0.00000000
-0.36708007,0.00000000
-0.36706007,0.00000000
-0.36704007,0.00000000
-0.36702007,0.00000000
-0.36700007,0.00000000
-0.36698007,0.00000000
-0.36696007,0.00000000
-0.36694007,0.00000000
-0.36692007,0.00000000
-0.36690007,0.00000000
-0.36688007,0.00000000
-0.36686007,0.00000000
-0.36684007,0.00000000
-0.36682007,0.00000000
-0.36680007,0.00000000
-0.36678007,0.00000000
-0.36676007,0.00000000
-0.36674007,0.00000000
-0.36672007,0.00000000
-0.36670007,0.00000000
-0.36668007,0.00000000
-0.36666007,0.00000000
-0.36664007,0.00000000
-0.36662007,0.00000000
-0.36660007,0.00000000
-0.36658007,0.00000000
-0.36656007,0.00000000
-0.36654007,0.00000000
-0.36652007,0.00000000
-0.36650007,0.00000000
-0.36648007,0.00000000
-0.36646007,0.00000000
-0.36644007,0.00000000
-0.36642007,0.00000000
-0.36640007,0.00000000
-0.36638007,0.00000000
-0.36636007,0.00000000
-0.36634007,0.00000000
-0.36632007,0.00000000
-0.36630007,0.00000000
-0.36628007,0.00000000
-0.36626007,0.00000000
-0.36624007,0.00000000
-0.36622007,0.00000000
-0.36620007,0.00000000
-0.36618007,0.00000000
-0.36616007,0.00000000
-0.36614007,0.00000000
-0.36612007,0.00000000
-0.36610007,0.00000000
-0.36608007,0.00000000
-0.36606007,0.00000000
-0.36604007,0.00000000
-0.36602007,0.00000000
-0.36600007,0.00000000
-0.36598007,0.00000000
-0.36596007,0.00000000
-0.36594007,0.00000000
-0.36592007,0.00000000
-0.36590007,0.00000000
-0.36588007,0.00000000
-0.36586007,0.00000000
-0.36584007,0.00000000
-0.36582007,0.00000000
-0.36580007,0.00000000
-0.36578007,0.00000000
-0.36576007,0.00000000
-0.36574007,0.00000000
-0.36572007,0.00000000
-0.36570007,0.00000000
-0.36568007,0.00000000
-0.36566007,0.00000000
-0.36564007,0.00000000
-0.36562007,0.00000000
-0.36560007,0.00000000
-0.36558007,0.00000000
-0.36556007,0.00000000
-0.36554007,0.00000000
-0.36552007,0.00000000
-0.36550007,0.00000000
-0.36548007,0.00000000
-0.36546007,0.00000000
-0.36544007,0.08911405
-0.36542007,0.00000000
-0.36540007,0.00000000
-0.36538007,0.00000000
-0.36536007,0.00000000
-0.36534007,0.00000000
-0.36532007,0.00000000
-0.36530007,0.00000000
-0.36528007,0.00000000
-0.36526007,0.00000000
-0.36524007,0.00000000
-0.36522007,0.00000000
-0.36520007,0.00000000
-0.36518007,0.00000000
-0.36516007,0.00000000
-0.36514007,0.00000000
-0.36512007,0.00000000
-0.36510007,0.00000000
-0.36508007,0.00000000
-0.36506007,0.00000000
-0.36504007,0.00000000
-0.36502007,0.00000000
-0.36500007,0.00000000
-0.36498007,0.00000000
-0.36496007,0.00000000
-0.36494007,0.00000000
-0.36492007,0.00000000
-0.36490007,0.00000000
-0.36488007,0.00000000
-0.36486007,0.00000000
-0.36484007,0.00000000
-0.36482007,0.00000000
-0.36480007,0.00000000
-0.36478007,0.00000000
-0.36476007,0.00000000
-0.36474007,0.00000000
-0.36472007,0.00000000
-0.36470007,0.00000000
-0.36468007,0.00000000
-0.36466007,0.00000000
-0.36464007,0.00000000
-0.36462007,0.00000000
-0.36460007,0.00000000
-0.36458007,0.00000000
-0.36456007,0.00000000
-0.36454007,0.00000000
-0.36452007,0.00000000
-0.36450007,0.00000000
-0.36448007,0.00000000
-0.36446007,0.00000000
-0.36444007,0.00000000
-0.36442007,0.00000000
-0.36440007,0.00000000
-0.36438007,0.00000000
-0.36436007,0.00000000
-0.36434007,0.00000000
-0.36432007,0.00000000
-0.36430007,0.00000000
-0.36428007,0.00000000
-0.36426007,0.00000000
-0.36424007,0.00000000
-0.36422007,0.00000000
-0.36420007,0.00000000
-0.36418007,0.00000000
-0.36416007,0.00000000
-0.36414007,0.00000000
-0.36412007,0.00000000
-0.36410007,0.00000000
-0.36408007,0.00000000
-0.36406007,0.00000000
-0.36404007,0.00000000
-0.36402007,0.00000000
-0.36400007,0.00000000
-0.36398007,0.00000000
-0.36396007,0.00000000
-0.36394007,0.00000000
-0.36392007,0.00000000
-0.36390007,0.00000000
-0.36388007,0.00000000
-0.36386007,0.08911405
-0.36384007,0.00000000
-0.36382007,0.00000000
-0.36380007,0.00000000
-0.36378007,0.00000000
-0.36376007,0.00000000
-0.36374007,0.00000000
-0.36372007,0.00000000
-0.36370007,0.00000000
-0.36368007,0.00000000
-0.36366007,0.00000000
-0.36364007,0.00000000
-0.36362007,0.00000000
-0.36360007,0.00000000
-0.36358007,0.00000000
-0.36356007,0.00000000
-0.36354007,0.00000000
-0.36352007,0.00000000
-0.36350007,0.00000000
-0.36348007,0.00000000
-0.36346007,0.00000000
-0.36344007,0.00000000
-0.36342007,0.00000000
-0.36340007,0.00000000
-0.36338007,0.00000000
-0.36336007,0.00000000
-0.36334007,0.00000000
-0.36332007,0.00000000
-0.36330007,0.00000000
-0.36328007,0.00000000
-0.36326007,0.00000000
-0.36324007,0.00000000
-0.36322007,0.00000000
-0.36320007,0.00000000
-0.36318007,0.00000000
-0.36316007,0.00000000
-0.36314007,0.00000000
-0.36312007,0.00000000
-0.36310007,0.00000000
-0.36308007,0.00000000
-0.36306007,0.00000000
-0.36304007,0.00000000
-0.36302007,0.00000000
-0.36300007,0.00000000
-0.36298007,0.00000000
-0.36296007,0.00000000
-0.36294007,0.00000000
-0.36292007,0.00000000
-0.36290007,0.00000000
-0.36288007,0.00000000
-0.36286007,0.00000000
-0.36284007,0.00000000
-0.36282007,0.00000000
-0.36280007,0.00000000
-0.36278007,0.00000000
-0.36276007,0.00000000
-0.36274007,0.00000000
-0.36272007,0.00000000
-0.36270007,0.00000000
-0.36268007,0.00000000
-0.36266007,0.00000000
-0.36264007,0.00000000
-0.36262007,0.00000000
-0.36260007,0.00000000
-0.36258007,0.00000000
-0.36256007,0.00000000
-0.36254007,0.00000000
-0.36252007,0.00000000
-0.36250007,0.00000000
-0.36248007,0.00000000
-0.36246007,0.00000000
-0.36244007,0.00000000
-0.36242007,0.00000000
-0.36240007,0.00000000
-0.36238007,0.00000000
-0.36236007,0.00000000
-0.36234007,0.00000000
-0.36232007,0.00000000
-0.36230007,0.00000000
-0.36228007,0.00000000
-0.36226007,0.00000000
-0.36224007,0.00000000
-0.36222007,0.00000000
-0.36220007,0.00000000
-0.36218007,0.00000000
-0.36216007,0.00000000
-0.36214007,0.00000000
-0.36212007,0.00000000
-0.36210007,0.00000000
-0.36208007,0.00000000
-0.36206007,0.00000000
-0.36204007,0.00000000
-0.36202007,0.00000000
-0.36200007,0.00000000
-0.36198007,0.00000000
-0.36196007,0.00000000
-0.36194007,0.00000000
-0.36192007,0.00000000
-0.36190007,0.00000000
-0.36188007,0.00000000
-0.36186007,0.00000000
-0.36184007,0.00000000
-0.36182007,0.00000000
-0.36180007,0.00000000
-0.36178007,0.00000000
-0.36176007,0.00000000
-0.36174007,0.00000000
-0.36172007,0.00000000
-0.36170007,0.00000000
-0.36168007,0.00000000
-0.36166007,0.00000000
-0.36164007,0.00000000
-0.36162007,0.00000000
-0.36160007,0.00000000
-0.36158007,0.00000000
-0.36156007,0.00000000
-0.36154007,0.00000000
-0.36152007,0.00000000
-0.36150007,0.00000000
-0.36148007,0.00000000
-0.36146007,0.00000000
-0.36144007,0.00000000
-0.36142007,0.00000000
-0.36140007,0.00000000
-0.36138007,0.08911405
-0.36136007,0.00000000
-0.36134007,0.00000000
-0.36132007,0.00000000
-0.36130007,0.00000000
-0.36128007,0.00000000
-0.36126007,0.00000000
-0.36124007,0.00000000
-0.36122007,0.00000000
-0.36120007,0.00000000
-0.36118007,0.00000000
-0.36116007,0.00000000
-0.36114007,0.00000000
-0.36112007,0.00000000
-0.36110007,0.00000000
-0.36108007,0.00000000
-0.36106007,0.00000000
-0.36104007,0.00000000
-0.36102007,0.00000000
-0.36100007,0.00000000
-0.36098007,0.00000000
-0.36096007,0.00000000
-0.36094007,0.00000000
-0.36092007,0.00000000
-0.36090007,0.00000000
-0.36088007,0.00000000
-0.36086007,0.00000000
-0.36084007,0.00000000
-0.36082007,0.00000000
-0.36080007,0.00000000
-0.36078007,0.00000000
-0.36076007,0.00000000
-0.36074007,0.00000000
-0.36072007,0.00000000
-0.36070007,0.00000000
-0.36068007,0.00000000
-0.36066007,0.00000000
-0.36064007,0.00000000
-0.36062007,0.00000000
-0.36060007,0.00000000
-0.36058007,0.00000000
-0.36056007,0.00000000
-0.36054007,0.00000000
-0.36052007,0.00000000
-0.36050007,0.00000000
-0.36048007,0.00000000
-0.36046007,0.00000000
-0.36044007,0.00000000
-0.36042007,0.00000000
-0.36040007,0.00000000
-0.36038007,0.00000000
-0.36036007,0.00000000
-0.36034007,0.00000000
-0.36032007,0.00000000
-0.36030007,0.00000000
-0.36028007,0.00000000
-0.36026007,0.00000000
-0.36024007,0.00000000
-0.36022007,0.00000000
-0.36020007,0.00000000
-0.36018007,0.00000000
-0.36016007,0.00000000
-0.36014007,0.00000000
-0.36012007,0.00000000
-0.36010007,0.00000000
-0.36008007,0.00000000
-0.36006007,0.00000000
-0.36004007,0.00000000
-0.36002007,0.00000000
-0.36000007,0.00000000
-0.35998007,0.00000000
-0.35996007,0.00000000
-0.35994007,0.00000000
-0.35992007,0.00000000
-0.35990007,0.00000000
-0.35988007,0.00000000
-0.35986007,0.00000000
-0.35984007,0.00000000
-0.35982007,0.00000000
-0.35980007,0.00000000
-0.35978007,0.00000000
-0.35976007,0.00000000
-0.35974007,0.00000000
-0.35972007,0.00000000
-0.35970007,0.00000000
-0.35968007,0.00000000
-0.35966007,0.00000000
-0.35964007,0.00000000
-0.35962007,0.00000000
-0.35960007,0.00000000
-0.35958007,0.00000000
-0.35956007,0.00000000
-0.35954007,0.00000000
-0.35952007,0.00000000
-0.35950007,0.00000000
-0.35948007,0.00000000
-0.35946007,0.00000000
-0.35944007,0.00000000
-0.35942007,0.00000000
-0.35940007,0.00000000
-0.35938007,0.00000000
-0.35936007,0.00000000
-0.35934007,0.00000000
-0.35932007,0.00000000
-0.35930007,0.00000000
-0.35928007,0.00000000
-0.35926007,0.00000000
-0.35924007,0.00000000
-0.35922007,0.00000000
-0.35920007,0.00000000
-0.35918007,0.00000000
-0.35916007,0.00000000
-0.35914007,0.00000000
-0.35912007,0.00000000
-0.35910007,0.00000000
-0.35908007,0.00000000
-0.35906007,0.00000000
-0.35904007,0.00000000
-0.35902007,0.00000000
-0.35900007,0.00000000
-0.35898007,0.00000000
-0.35896007,0.00000000
-0.35894007,0.00000000
-0.35892007,0.00000000
-0.35890007,0.00000000
-0.35888007,0.00000000
-0.35886007,0.00000000
-0.35884007,0.00000000
-0.35882007,0.00000000
-0.35880007,0.00000000
-0.35878007,0.00000000
-0.35876007,0.00000000
-0.35874007,0.00000000
-0.35872007,0.00000000
-0.35870007,0.00000000
-0.35868007,0.00000000
-0.35866007,0.00000000
-0.35864007,0.00000000
-0.35862007,0.00000000
-0.35860007,0.00000000
-0.35858007,0.00000000
-0.35856007,0.00000000
-0.35854007,0.00000000
-0.35852007,0.00000000
-0.35850007,0.00000000
-0.35848007,0.00000000
-0.35846007,0.00000000
-0.35844007,0.00000000
-0.35842007,0.00000000
-0.35840007,0.00000000
-0.35838007,0.00000000
-0.35836007,0.00000000
-0.35834007,0.00000000
-0.35832007,0.00000000
-0.35830007,0.00000000
-0.35828007,0.00000000
-0.35826007,0.00000000
-0.35824007,0.00000000
-0.35822007,0.00000000
-0.35820007,0.00000000
-0.35818007,0.00000000
-0.35816007,0.00000000
-0.35814007,0.00000000
-0.35812007,0.00000000
-0.35810007,0.00000000
-0.35808007,0.00000000
-0.35806007,0.00000000
-0.35804007,0.00000000
-0.35802007,0.00000000
-0.35800007,0.00000000
-0.35798007,0.00000000
-0.35796007,0.00000000
-0.35794007,0.00000000
-0.35792007,0.00000000
-0.35790007,0.00000000
-0.35788007,0.00000000
-0.35786007,0.00000000
-0.35784007,0.00000000
-0.35782007,0.00000000
-0.35780007,0.00000000
-0.35778007,0.00000000
-0.35776007,0.00000000
-0.35774007,0.00000000
-0.35772007,0.00000000
-0.35770007,0.00000000
-0.35768007,0.00000000
-0.35766007,0.00000000
-0.35764007,0.00000000
-0.35762007,0.00000000
-0.35760007,0.00000000
-0.35758007,0.00000000
-0.35756007,0.00000000
-0.35754007,0.00000000
-0.35752007,0.00000000
-0.35750007,0.00000000
-0.35748007,0.00000000
-0.35746007,0.00000000
-0.35744007,0.00000000
-0.35742007,0.00000000
-0.35740007,0.00000000
-0.35738007,0.00000000
-0.35736007,0.00000000
-0.35734007,0.00000000
-0.35732007,0.00000000
-0.35730007,0.00000000
-0.35728007,0.00000000
-0.35726007,0.00000000
-0.35724007,0.00000000
-0.35722007,0.00000000
-0.35720007,0.00000000
-0.35718007,0.00000000
-0.35716007,0.00000000
-0.35714007,0.00000000
-0.35712007,0.00000000
-0.35710007,0.00000000
-0.35708007,0.00000000
-0.35706007,0.00000000
-0.35704007,0.00000000
-0.35702007,0.00000000
-0.35700007,0.00000000
-0.35698007,0.00000000
-0.35696007,0.00000000
-0.35694007,0.00000000
-0.35692007,0.00000000
-0.35690007,0.00000000
-0.35688007,0.00000000
-0.35686007,0.00000000
-0.35684007,0.00000000
-0.35682007,0.00000000
-0.35680007,0.00000000
-0.35678007,0.00000000
-0.35676007,0.00000000
-0.35674007,0.00000000
-0.35672007,0.00000000
-0.35670007,0.00000000
-0.35668007,0.00000000
-0.35666007,0.00000000
-0.35664007,0.00000000
-0.35662007,0.00000000
-0.35660007,0.00000000
-0.35658007,0.00000000
-0.35656007,0.00000000
-0.35654007,0.00000000
-0.35652007,0.00000000
-0.35650007,0.00000000
-0.35648007,0.00000000
-0.35646007,0.00000000
-0.35644007,0.00000000
-0.35642007,0.00000000
-0.35640007,0.00000000
-0.35638007,0.00000000
-0.35636007,0.00000000
-0.35634007,0.00000000
-0.35632007,0.00000000
-0.35630007,0.00000000
-0.35628007,0.00000000
-0.35626007,0.00000000
-0.35624007,0.00000000
-0.35622007,0.00000000
-0.35620007,0.00000000
-0.35618007,0.00000000
-0.35616007,0.00000000
-0.35614007,0.00000000
-0.35612007,0.00000000
-0.35610007,0.00000000
-0.35608007,0.00000000
-0.35606007,0.00000000
-0.35604007,0.00000000
-0.35602007,0.00000000
-0.35600007,0.00000000
-0.35598007,0.00000000
-0.35596007,0.00000000
-0.35594007,0.00000000
-0.35592007,0.00000000
-0.35590007,0.00000000
-0.35588007,0.00000000
-0.35586007,0.00000000
-0.35584007,0.00000000
-0.35582007,0.00000000
-0.35580007,0.00000000
-0.35578007,0.00000000
-0.35576007,0.00000000
-0.35574007,0.00000000
-0.35572007,0.00000000
-0.35570007,0.00000000
-0.35568007,0.00000000
-0.35566007,0.00000000
-0.35564007,0.00000000
-0.35562007,0.00000000
-0.35560007,0.00000000
-0.35558007,0.00000000
-0.35556007,0.00000000
-0.35554007,0.00000000
-0.35552007,0.00000000
-0.35550007,0.00000000
-0.35548007,0.00000000
-0.35546007,0.00000000
-0.35544007,0.00000000
-0.35542007,0.00000000
-0.35540007,0.00000000
-0.35538007,0.00000000
-0.35536007,0.00000000
-0.35534007,0.00000000
-0.35532007,0.00000000
-0.35530007,0.00000000
-0.35528007,0.00000000
-0.35526007,0.00000000
-0.35524007,0.00000000
-0.35522007,0.00000000
-0.35520007,0.00000000
-0.35518007,0.00000000
-0.35516007,0.00000000
-0.35514007,0.00000000
-0.35512007,0.00000000
-0.35510007,0.00000000
-0.35508007,0.00000000
-0.35506007,0.00000000
-0.35504007,0.00000000
-0.35502007,0.00000000
-0.35500007,0.00000000
-0.35498007,0.00000000
-0.35496007,0.00000000
-0.35494007,0.00000000
-0.35492007,0.00000000
-0.35490007,0.00000000
-0.35488007,0.00000000
-0.35486007,0.00000000
-0.35484007,0.00000000
-0.35482007,0.00000000
-0.35480007,0.00000000
-0.35478007,0.00000000
-0.35476007,0.00000000
-0.35474007,0.00000000
-0.35472007,0.00000000
-0.35470007,0.00000000
-0.35468007,0.00000000
-0.35466007,0.00000000
-0.35464007,0.00000000
-0.35462007,0.00000000
-0.35460007,0.00000000
-0.35458007,0.00000000
-0.35456007,0.00000000
-0.35454007,0.00000000
-0.35452007,0.00000000
-0.35450007,0.00000000
-0.35448007,0.00000000
-0.35446007,0.00000000
-0.35444007,0.00000000
-0.35442007,0.00000000
-0.35440007,0.00000000
-0.35438007,0.00000000
-0.35436007,0.00000000
-0.35434007,0.00000000
-0.35432007,0.00000000
-0.35430007,0.00000000
-0.35428007,0.00000000
-0.35426007,0.00000000
-0.35424007,0.00000000
-0.35422007,0.00000000
-0.35420007,0.00000000
-0.35418007,0.00000000
-0.35416007,0.00000000
-0.35414007,0.00000000
-0.35412007,0.00000000
-0.35410007,0.00000000
-0.35408007,0.00000000
-0.35406007,0.00000000
-0.35404007,0.00000000
-0.35402007,0.00000000
-0.35400007,0.00000000
-0.35398007,0.00000000
-0.35396007,0.00000000
-0.35394007,0.00000000
-0.35392007,0.00000000
-0.35390007,0.00000000
-0.35388007,0.00000000
-0.35386007,0.00000000
-0.35384007,0.00000000
-0.35382007,0.00000000
-0.35380007,0.00000000
-0.35378007,0.00000000
-0.35376007,0.00000000
-0.35374007,0.00000000
-0.35372007,0.00000000
-0.35370007,0.00000000
-0.35368007,0.00000000
-0.35366007,0.00000000
-0.35364007,0.00000000
-0.35362007,0.00000000
-0.35360007,0.00000000
-0.35358007,0.00000000
-0.35356007,0.00000000
-0.35354007,0.00000000
-0.35352007,0.00000000
-0.35350007,0.00000000
-0.35348007,0.00000000
-0.35346007,0.00000000
-0.35344007,0.00000000
-0.35342007,0.00000000
-0.35340007,0.00000000
-0.35338007,0.00000000
-0.35336007,0.00000000
-0.35334007,0.00000000
-0.35332007,0.00000000
-0.35330007,0.00000000
-0.35328007,0.00000000
-0.35326007,0.00000000
-0.35324007,0.00000000
-0.35322007,0.00000000
-0.35320007,0.00000000
-0.35318007,0.00000000
-0.35316007,0.00000000
-0.35314007,0.00000000
-0.35312007,0.00000000
-0.35310007,0.00000000
-0.35308007,0.00000000
-0.35306007,0.00000000
-0.35304007,0.00000000
-0.35302007,0.00000000
-0.35300007,0.00000000
-0.35298007,0.00000000
-0.35296007,0.00000000
-0.35294007,0.00000000
-0.35292007,0.00000000
-0.35290007,0.00000000
-0.35288007,0.00000000
-0.35286007,0.00000000
-0.35284007,0.00000000
-0.35282007,0.00000000
-0.35280007,0.00000000
-0.35278007,0.00000000
-0.35276007,0.00000000
-0.35274007,0.00000000
-0.35272007,0.00000000
-0.35270007,0.00000000
-0.35268007,0.00000000
-0.35266007,0.00000000
-0.35264007,0.00000000
-0.35262007,0.00000000
-0.35260007,0.00000000
-0.35258007,0.00000000
-0.35256007,0.00000000
-0.35254007,0.00000000
-0.35252007,0.00000000
-0.35250007,0.00000000
-0.35248007,0.00000000
-0.35246007,0.00000000
-0.35244007,0.00000000
-0.35242007,0.00000000
-0.35240007,0.00000000
-0.35238007,0.00000000
-0.35236007,0.00000000
-0.35234007,0.00000000
-0.35232007,0.00000000
-0.35230007,0.00000000
-0.35228007,0.00000000
-0.35226007,0.00000000
-0.35224007,0.00000000
-0.35222007,0.00000000
-0.35220007,0.00000000
-0.35218007,0.00000000
-0.35216007,0.00000000
-0.35214007,0.00000000
-0.35212007,0.00000000
-0.35210007,0.00000000
-0.35208007,0.00000000
-0.35206007,0.00000000
-0.35204007,0.08911405
-0.35202007,0.00000000
-0.35200007,0.00000000
-0.35198007,0.00000000
-0.35196007,0.00000000
-0.35194007,0.00000000
-0.35192007,0.00000000
-0.35190007,0.00000000
-0.35188007,0.00000000
-0.35186007,0.00000000
-0.35184007,0.00000000
-0.35182007,0.00000000
-0.35180007,0.00000000
-0.35178007,0.00000000
-0.35176007,0.00000000
-0.35174007,0.00000000
-0.35172007,0.00000000
-0.35170007,0.00000000
-0.35168007,0.00000000
-0.35166007,0.00000000
-0.35164007,0.00000000
-0.35162007,0.00000000
-0.35160007,0.00000000
-0.35158007,0.00000000
-0.35156007,0.00000000
-0.35154007,0.00000000
-0.35152007,0.00000000
-0.35150007,0.00000000
-0.35148007,0.00000000
-0.35146007,0.00000000
-0.35144007,0.00000000
